#,Address,WL,Public,$BLOBZ
8544,0x5414952eF2231e41Fd4912F5121946a683749eEE,0,4,3000000
8544,0x541E628d72acB530C8A63DCeeaD181da6ED982Fa,0,4,3000000
8544,0x5431484cb0364Fa8dEC2649A0Dcb30dD60417dDB,0,4,3000000
8544,0x55203755FB744A790934B9828f5201d7863611ef,0,4,3000000
8544,0x564a017d4fc6e06D0513D411e601a8c3d00C48D8,0,4,3000000
8544,0x5670504aA877B0D82c0E7Bd8Da2C7C41C182EcA2,0,4,3000000
8544,0x56f9e33a0154186eaC5D2911b319d4c4FC93448c,0,4,3000000
8544,0x57151a7cddDb27967772796a1F05f21E902C46F0,0,4,3000000
8544,0x579CCBB3c1D1212FDe42BD31001F8200a70a3B67,0,4,3000000
8544,0x587c8F117B9a5519168B7706d8cba2F9E243CC95,0,4,3000000
8544,0x587E751c678e911038B359eA8a2Fe0ea67d241E3,0,4,3000000
8544,0x591E3D36282987b764F5C0dE073A6051179A6647,0,4,3000000
8544,0x5A3242FaC1Bfa63F1689e7CfB53b67Def9f7b17c,0,4,3000000
8544,0x5A8a0EED79B5020057413baA4c6E12C87200DD3F,0,4,3000000
8544,0x5fB0C533fBFD18f109D77aE8322C9c012Ab94F4D,0,4,3000000
8544,0x603373859C370293253dACd15D4583cDd678C8f2,0,4,3000000
8544,0x61AE2191528de4b52cCc5d610d268F4Df03cB4A8,0,4,3000000
8544,0x61bc764d3446da77bE77c1737465b588d1D7Fa67,0,4,3000000
8544,0x62cb386f26849309CfD4f6D5bD0B392FBdf487fF,0,4,3000000
8544,0x63C81A1597E8980213A76C8c60FeD1a3Fccf15E1,0,4,3000000
8544,0x675796Dc8Cb44a7E0370C9A768A8c869206568FC,0,4,3000000
8544,0x6767E1eebD38aBcF764fB122474d76F5a0b49820,0,4,3000000
8544,0x6aDbc28B3C3AC2A168c5d5Bf7669629D214B6178,0,4,3000000
8544,0x6b664b86db141EFFe61E44B44aD8ADe7738d302F,0,4,3000000
8544,0x6d649cb493269F942446EcA9c29CAbcc5eF25a5c,0,4,3000000
8544,0x6f489D71000284E46b2fcFf359fb75cC71B0d395,0,4,3000000
8544,0x72200045C22a4dD6a3C132322aF943230AE39026,0,4,3000000
8544,0x72218B98bfCc55140Cca11B297615554B9A7C508,0,4,3000000
8544,0x72DaCCb39CE3B5FE2E0c088E464Bc96F68864975,0,4,3000000
8544,0x73b13c395A0aCC4979b6492f89E2C279EC9433b8,0,4,3000000
8544,0x741E6b85E00dc0d49a255507906C89b10e1BC222,0,4,3000000
8544,0x752Ab3484a8F1210d545E73ABbE2D15B555A94Fd,0,4,3000000
8544,0x7598A06De7a2f1E6B57390d1E257a8c3D80F3a2c,0,4,3000000
8544,0x776C38Da3A7Dd3BbAF95942F9D5dA5D85B9C969f,0,4,3000000
8544,0x78C82ae5494531a4CAF09258B14C23805eEE8227,0,4,3000000
8544,0x7a2daAf65a151dcc661b7073D3f267bdD7B35e64,0,4,3000000
8544,0x7eEbcFB9b0EfbA6d8793EF375a3F8a353033BB42,0,4,3000000
8544,0x7Fe39B7cC0DD3E385FdA774a2Ce08F4B8f717822,0,4,3000000
8544,0x7fe6FaA8461C1008e5cd8aB87C6cB0c7251f4482,0,4,3000000
8544,0x81dBe4e04947399e43e46B70C038BEc65c7251B8,0,4,3000000
8544,0x84a8fa48D69cfC325bfBe0529959Fdf2a467E010,0,4,3000000
8544,0x889b3D378b116F0cfce2c3ae4F1856C0ace679e7,0,4,3000000
8544,0x89416A0c398a98a80c95C2004A95924402410de1,0,4,3000000
8544,0x8c775671bF3100656bD87D174fb0EC61838Ae0E2,0,4,3000000
8544,0x901C30E41FC95944f95D439034Cd3434aa5139a1,0,4,3000000
8544,0x91664548309308cB2E4B8a4B83b705c0F59f71B9,0,4,3000000
8544,0x91A696Bd551d11964941ADAa24448691fFDB9B40,0,4,3000000
8544,0x91E0465e4000554864D3787995d5D2c8Ae703313,0,4,3000000
8544,0x92b8856BDFE6D35064BbBa09C82af2f0c6b0DDAc,0,4,3000000
8544,0x931FdFbbFa712208ff60a79f20873685BedC6845,0,4,3000000
8544,0x95716a5170cC13d5bcbC9158a9DF2dF02226e273,0,4,3000000
8544,0x95F230Fa594213821a10D5DD60A9A08086282026,0,4,3000000
8544,0x9602d5fA2622F602401a717864Eb869D5797DD18,0,4,3000000
8544,0x96948cf07BDd74Ce0Bb8965cF3f12F5b556A6875,0,4,3000000
8544,0x97569D69e0A207004139c8B36C5b3F802143e89A,0,4,3000000
8544,0x980859E2F1Ed915F51B2d5f9cD9bCc52bDc5636F,0,4,3000000
8544,0x99BE0315d77E87f0314091B0DDe354C8EF0b6b03,0,4,3000000
8544,0x9C49BAE70039A363a016047816D4C507a5Bc20Ae,0,4,3000000
8544,0x9cf344aBC7Aafb159A35234d0ACf342313a5a311,0,4,3000000
8544,0x9D041b6113bb702b5B9Aaf294Ba94c89631b82c4,0,4,3000000
8544,0x9E7a51868e5B372fBb70f13F927c2694466E764a,0,4,3000000
8544,0xa16EbD50c99Cc4415a7daF0B112Fc1f1fB68a961,0,4,3000000
8544,0xa1e8Eacf2d5492c43cB4421fbA5DcD3E7CFD6f97,0,4,3000000
8544,0xA206E02461C739D4eD4D5214459fe1f96c64a1B9,0,4,3000000
8544,0xA4DFec8C989bfeAE1fdef7A4AD7EC3D22BA5224C,0,4,3000000
8544,0xA4E2486ff48fdF5e932fF757d3fddF986A2bd45c,0,4,3000000
8544,0xa566A7261E0fcD081525A9C9C2F7C14b7E7aF36D,0,4,3000000
8544,0xA75dFc5EcFA6C9939dC55D39960A213a8490C539,0,4,3000000
8544,0xA881E9F218DfE5b514B888AeBAF20a8622BBf326,0,4,3000000
8544,0xAa4aDe2f6AEDF76C51Ec49690632C221B0096Cb0,0,4,3000000
8544,0xADA0b6443277Cd063C3062872FaAAb319aC41E74,0,4,3000000
8544,0xAEbFDb92B9D5C43021d8Db6a3F69a75a35a0ecc5,0,4,3000000
8544,0xb0AD88DC95594409FF15398CB694C70d8C65940e,0,4,3000000
8544,0xB2685625376d022FC451F5EBBc196f59A21465c0,0,4,3000000
8544,0xB5f1b54B6E5FCeFB132159d5d149C1d2E36BF8Eb,0,4,3000000
8544,0xb6172547c5283eFC34d559A95909735eaE051884,0,4,3000000
8544,0xb7F2BC3c7Cd9c29698A17EC4374048fC5BAea01D,0,4,3000000
8544,0xb9115B87BA764f51EBf73D84B0E6A3c79eB7F59e,0,4,3000000
8544,0xBAf3952E983CB093891e3636d49BBf7B9Fbc99AB,0,4,3000000
8544,0xBFEC38E74f6a1D6972E8499343C14e2566D1756d,0,4,3000000
8544,0xC1dF85808B13e7b807242E8a811C12b92db957bF,0,4,3000000
8544,0xc23945771674Cf51a887f0942C5e023F0fc114EA,0,4,3000000
8544,0xc391a97477fEdCd765AAc03c965B8760Ce3ea108,0,4,3000000
8544,0xC6683497C2F5cd5A60a2A0777Dc9Cc946F4E3bb7,0,4,3000000
8544,0xc76dEA067d8E932aAF166A7eBaf2A3689CA0CA06,0,4,3000000
8544,0xC848dE02e661a5A2491F1e9a155728a702e42F56,0,4,3000000
8544,0xc84EF61401A78974561b3542bDd3511fa9a4F154,0,4,3000000
8544,0xcd83e80F5267Ea58b987bCD863995FF9844fEE4b,0,4,3000000
8544,0xCE05BB784f1Cfb04596D2fFBb8074e689bE31685,0,4,3000000
8544,0xCe8D878C890324C9c4FE17862691E85AcAd45a75,0,4,3000000
8544,0xceA0481d697EEceC1348b921f4fe131d76ef5751,0,4,3000000
8544,0xCf960f63DA0D05aa236875fc11d57C25400EcFA0,0,4,3000000
8544,0xD099c0A5F2a464594ba496cF1f6E1d1335a1e73e,0,4,3000000
8544,0xd1Ad3830b54e97FCC05195C637B8e8E038378070,0,4,3000000
8544,0xd3a503F52583818083AE0A8e168507f40cc50fec,0,4,3000000
8544,0xD3E61B8aC38EA38B2A557E878130CE2Dff69da75,0,4,3000000
8544,0xd4d57B613251BcDB2211Ddd46eBC1D359f558e94,0,4,3000000
8544,0xD5B6a50EdD558E69830e11bA5b3e396c053b370f,0,4,3000000
8544,0xd628C53E9D981FcfA5Cb27af088447EbFaD8f584,0,4,3000000
8544,0xd754421055a3fDEE21A33c34625dcd2763e0e26a,0,4,3000000
8544,0xd82E8D658d661947691602DC40bE58AF7310557E,0,4,3000000
8544,0xD8cBF3d66b494b8e05fc882c03879bD4f1762165,0,4,3000000
8544,0xD929e98C611F3A51F052eB02Ac8F619265E977f6,0,4,3000000
8544,0xd94bb13ecC2C941b0e2a72ed3441dd44A0fc6e49,0,4,3000000
8544,0xDD7B7851feb54B83DfCbc9412C7610479Cd226C6,0,4,3000000
8544,0xE127f32FfEb84C7c8b2C345F921E25D12767BC92,0,4,3000000
8544,0xe26Ef77f15A0802205373B1eef2D0E8132Cd2E21,0,4,3000000
8544,0xe2A645B6C22131deE0805D65adDc32B5Da85aaf2,0,4,3000000
8544,0xe40e5BA11b8C2a4a03DD4541F713b9940fAb7858,0,4,3000000
8544,0xe7304aBa1e919Ad09aA982Be32b2dC4039e129B2,0,4,3000000
8544,0xE767387bCc523E58bc373AB46dA7532A1002edbb,0,4,3000000
8544,0xE794BC18DcF430f3bA17f61c7bf3351e5909B192,0,4,3000000
8544,0xE810A7416F4BfA069bcd8b3bada7D307F14482F4,0,4,3000000
8544,0xE895c40DdA3cD58a9602dee405f9B21cF5dc16CE,0,4,3000000
8544,0xEA0Cb39684904a1C5C3b008A4564107Ab2899e38,0,4,3000000
8544,0xecC71e4968E4C1064418E780B35F2A80d87f05a4,0,4,3000000
8544,0xECd0775bA5139eE0b080904358375A34DD4230bc,0,4,3000000
8544,0xeD2b2Bfe69E074054c5a38495DAb8f7a2c7f9145,0,4,3000000
8544,0xEd5B410f1e8ef1C8Fe34A289288E1c2DCE94081A,0,4,3000000
8544,0xEdd02DD615670e8aDA9A7C6156957c12c4a0EBfa,0,4,3000000
8544,0xeF88383a7E656d0e70974176606465AC7EF28825,0,4,3000000
8544,0xf0d52dD16FaeEDc126d2311Ab83beE2D20E6C7b7,0,4,3000000
8544,0xF625a946866aD0E6B8833da2D16065C4c90774c8,0,4,3000000
8544,0xF6f484A09Bf43258Df7BC0326042f79116f47fFE,0,4,3000000
8544,0xf8Cbc108BCB0C8bE514260dD9B7904d7bB323279,0,4,3000000
8544,0xFa0c43C619D520F768F3EE4bB3BE3562C804C2C7,0,4,3000000
8544,0xFA79040B67C27e0e51c45ae4353471945E1a2D9a,0,4,3000000
8544,0xFaF5B446a7F5442443FE721F4dc5da44f2d0888e,0,4,3000000
8544,0xfEab13f55d02AC381a5330511150734eC8888092,0,4,3000000
8731,0x003E6f87C472409474514aa2Eccecb44114e0381,0,3,2250000
8731,0x036122E6A46668E1545cb2e7a7A073594FF9c07B,0,3,2250000
8731,0x03FB27C5E5711C3c3Dbba7f1FdB7388bD47BDf15,0,3,2250000
8731,0x04cbAFa01F9945cC1e1bbFcD1ba59F07AEc41e2b,0,3,2250000
8731,0x06e1291fb4C7fFb2766291fE769217690C050958,0,3,2250000
8731,0x09CA771d7f67e1EdE0A8EA928a5608C43b4dbb09,0,3,2250000
8731,0x09ebA81eaad17BDd79f6B6F3c137945c83b99587,0,3,2250000
8731,0x0caEB7773bF011D9EAf6Dd00546ABA5a11455394,0,3,2250000
8731,0x0E313a4B4Ba48858c64d2df20cda3aA0744e6beA,0,3,2250000
8731,0x0e70EC361649784968F664750B09Ab277aB7814D,0,3,2250000
8731,0x0F43f733010c6C9bb4140E62BeB36835e132ba22,0,3,2250000
8731,0x13192b7996430c7D10F4287791335fE9A29473E6,0,3,2250000
8731,0x14306e65036aeb84f71c08d5F8C34c00BFfccFd3,0,3,2250000
8731,0x14DC78bf7e2021Cf7d080b7c0Eb8D644e1a8751D,0,3,2250000
8731,0x158E5aE870c64C0B48Dd062c62D160aBF13391b6,0,3,2250000
8731,0x159612d9EB6161eAEe3aF0cAB8350fD9662334a8,0,3,2250000
8731,0x160943482f928dFb91CaF781Cce88462a4DdeF29,0,3,2250000
8731,0x18774aa26431b12E0e1b8be737c42D0988934625,0,3,2250000
8731,0x1aD8A3311149c584d4dF8F7d1023D0546053852e,0,3,2250000
8731,0x1B7Ec2796FfD4F2FD3F89BBacaBE1DB9B0045115,0,3,2250000
8731,0x1c712fde8F2FA3cCFAB940ecC82fa05DA941D1D6,0,3,2250000
8731,0x1d09a069B5e9bCC299D4a0443BE7b39278d32e64,0,3,2250000
8731,0x1Ecc3c02E3aA6D929763b6AE41DaC86E78Fa9e51,0,3,2250000
8731,0x2102d45226355191Ef2759fb50dB66194376271E,0,3,2250000
8731,0x2349BfaDd15c213567812e8C564B45723dbaaDeF,0,3,2250000
8731,0x25d4F157dd157B9Fe739Ba589E52a9Ca84D2175F,0,3,2250000
8731,0x2661Dcd1bCd32853bC16d1DE44Fc469dcEfFBf01,0,3,2250000
8731,0x28A8e02b26F00C0a77aDF536c51DEa10c58CA1a8,0,3,2250000
8731,0x28c7Ad3689a46afa8074442D9A3f4E28bEAa1495,0,3,2250000
8731,0x28FD4004Fc601A2ca13D5204f050a0b9492c1f0b,0,3,2250000
8731,0x2a861456919EeBd10E5551868C613679A2B53bBc,0,3,2250000
8731,0x2b2c668B6370C2f780049CcaFfd274301289D5be,0,3,2250000
8731,0x2c2733b46e72Bd8B820022Fc0CA59Bb10DeE328D,0,3,2250000
8731,0x2Eebc33E8188CbB7a691D85141C3977Cb711c7B6,0,3,2250000
8731,0x30B914E52AB70a0b4615B3868EDbCEC42A04721B,0,3,2250000
8731,0x34AaE5273064BB5C720ba6f6067dd4F3e6B7EBC2,0,3,2250000
8731,0x390b926e185921F4058102B64388f6055d31337d,0,3,2250000
8731,0x3A78576e8F5DED24e83D76E5692f646683C6F37F,0,3,2250000
8731,0x3cBD2805c4e77Fd18a5Ce383C3dcC1Ba17775C84,0,3,2250000
8731,0x419EcD7248A2d7026Cbfcb9c14A24F4D953F1EE5,0,3,2250000
8731,0x4311E583bb30d9f8d62dd51C465272eDFD2C0aA6,0,3,2250000
8731,0x439fc2C6B9FcC0E767Cbc61008B5E9F91e6D0BD2,0,3,2250000
8731,0x46C1592E165468d95BdaC028b74Cc883824fDb5B,0,3,2250000
8731,0x47d2333c5aC9E2300d023DD819B57C9dDD4e39F7,0,3,2250000
8731,0x4A1fe5F64A6c3eAc9b3DD8feAf6aC88eeB54216b,0,3,2250000
8731,0x4e523a9a69D3EB488B3C34C11306e3b2679E3e44,0,3,2250000
8731,0x4Eded02e9307c795E675F3B93C3bc9a58164E2c6,0,3,2250000
8731,0x510a400714f7571Fc019AAA7d2C5B8aa8524f0CD,0,3,2250000
8731,0x515fa80B0844A44612aB57DE44630EC8757C4082,0,3,2250000
8731,0x53083dfA4E70Fc24F665c3BAe0DAD68CB5E97F3D,0,3,2250000
8731,0x53bb6C61967f0C100d181ae0570B5d77fecDEffa,0,3,2250000
8731,0x5B973Df47da06892da45d94C19eb98B1EAdcDbAC,0,3,2250000
8731,0x5DB00a42CEc19FB17C71C35d3F459d782AA888f3,0,3,2250000
8731,0x5ebca7dF54cc919FFD5b63809c9B308599B6E601,0,3,2250000
8731,0x606636f98671D36Fe9177c0eAC34E5fC048CFab5,0,3,2250000
8731,0x6188f913cb161381811eD578aA1288627105fFb1,0,3,2250000
8731,0x630685a0C32c03F289c369A4d4aBbF9833648296,0,3,2250000
8731,0x69F741AE8c9a0381E586358f1e5DF5f6a885650E,0,3,2250000
8731,0x6d39A5A223D418EA63AFB88A9146a98c75e17c6F,0,3,2250000
8731,0x6d3E886a537BE88cd173Ce94A1F2A47ae68a8DED,0,3,2250000
8731,0x6e163C92aA1c545359e5EC54136D0fB3718D53bd,0,3,2250000
8731,0x7068C05522a2c14F8Eb40BbdD24cd12FD499D8Cf,0,3,2250000
8731,0x71761ae1Fc7802F952838DA984319e5Df103F0ee,0,3,2250000
8731,0x73d22Eb78D520173bAbad4a9FfAD044F35B2079d,0,3,2250000
8731,0x746A8af0E5c1F1d3B630d501466Aacc35FE2887B,0,3,2250000
8731,0x7765067f73616B67165F520ddEa914a885adB495,0,3,2250000
8731,0x7D8573F5e95404Ebd4c25e057010D094F8B4480C,0,3,2250000
8731,0x7dFD97EdaD9982ffcbAE2B74D9aE9829f9947b7c,0,3,2250000
8731,0x7e283Cff318242F137A39A1A94Ca353108B23721,0,3,2250000
8731,0x7E62fAed0B2f070210eb2bD070dd29590e9428fc,0,3,2250000
8731,0x7EC6a294a0a78591E0a0e76607d3Ac24Dd75aDeC,0,3,2250000
8731,0x7F83eA8DD214c66E25163587FC4F7310121FfABf,0,3,2250000
8731,0x80f4d1C8D912B6ED58FF564beEc5c0B2cf383776,0,3,2250000
8731,0x8103Ee154F51075455C2D42D3F854aA8dc6D9Dc2,0,3,2250000
8731,0x8169526Ea35FBBCCfb5441902692c187d9E373e9,0,3,2250000
8731,0x81B2A939849a956C7468EE4D47bc7A7d0336de51,0,3,2250000
8731,0x82D945a1b61d6A2b4731BEb26a39a39a62070Fc9,0,3,2250000
8731,0x8506f0b9e518a85FD05ADF79dAB47a58924d71d4,0,3,2250000
8731,0x850A9dB3a12d181A476CA16323BBadC707a67819,0,3,2250000
8731,0x87dA5d9440e79a616A19FB4Cd6027cB56106F7da,0,3,2250000
8731,0x8A9757728F4343818E73835118F323D929297D2E,0,3,2250000
8731,0x8cA6b45e5658cD296a6696b28Aa2316C89860089,0,3,2250000
8731,0x8Cb84211f981660358E89b00a473B6D336299E78,0,3,2250000
8731,0x8f90b7Ef127EAe1d332b1E2F8675a5c826C90A35,0,3,2250000
8731,0x91024C9E4ef1188537c50F34eA4228889FE1D764,0,3,2250000
8731,0x937daDF6aa06CD7BA1e38b8703F60ed9093467Ee,0,3,2250000
8731,0x97100e3909756bD6a3Ab8a22F39d9Fe83f189606,0,3,2250000
8731,0x97E27a6a25d44cfBe963Ca2575a6d53b99633701,0,3,2250000
8731,0x98CB99Fc3C31f7dA338D2Dc3ee0A2783CE25F4d2,0,3,2250000
8731,0x99b151ef196D802509EDBf17A3b66eA8C2838A0A,0,3,2250000
8731,0x9A8002F641d8843FfCBA7B90e6061F5b9E663DDc,0,3,2250000
8731,0x9C878236f0FB1fbB72B6cB02Cc476cb94E1718f1,0,3,2250000
8731,0x9D20d080Fd81D2A48941A83C43D5f31AE00E6c76,0,3,2250000
8731,0x9D6c10aa4Cd9990d0f977220437F43Be57CC1093,0,3,2250000
8731,0x9Da8Dbd86ba3563375fcF9B1F3307D7817EbFAD2,0,3,2250000
8731,0x9DFe016082cdA85b8c0aa2D6124Ac47311219725,0,3,2250000
8731,0x9E7ea3d1ffCd9AC827C9632756Bb303cAD8A09e4,0,3,2250000
8731,0x9E8217B3BD96863F4573DA2DD348C65c51488Dfb,0,3,2250000
8731,0xa08321d00fc319508E569BBec150B4357fF0d1Ef,0,3,2250000
8731,0xA17FF18648C214204d4451344aB3D3D249eEe363,0,3,2250000
8731,0xa46C5012141829b54cF89B3358c9A44eB574cD84,0,3,2250000
8731,0xa481CC6f785841BddEed7DCfbe92d4A5F4F4612c,0,3,2250000
8731,0xA48A869cD1CA3aE1e823509Cfc50e7595a3A6Acb,0,3,2250000
8731,0xa6fFE5A427Decfac09744450eAC3a745ADD561B1,0,3,2250000
8731,0xA742824F41D4a8B2e7C10b90CEeAA310A1D28247,0,3,2250000
8731,0xA7A537C262d876c687f4510Cc98c2832FBB9D810,0,3,2250000
8731,0xa847AD27f22beC1ED7d7902A4917037b62ba30D7,0,3,2250000
8731,0xa8d8f2cAb856A6C0Fe6aEaB0b232Ed8d1278066d,0,3,2250000
8731,0xAC02a6462e2E50234b0cBdb6d123f9D390891324,0,3,2250000
8731,0xac0ab5B557c2B8fbB7DDcC2636830ab665338331,0,3,2250000
8731,0xaECCE165768C0A57D21eE72da09baAC0616DfE79,0,3,2250000
8731,0xB0DBEB8Ed6A9f507033a264ce1195ca2AF9ef012,0,3,2250000
8731,0xb1B32Bc2bC98C9E23AB45fDab839A48a2A06Ae62,0,3,2250000
8731,0xb411eb331d21B426461e4FDdcd13D39086DCAE46,0,3,2250000
8731,0xb4eEcc8e831D0af6Ba2D03d0527dc01898d43f36,0,3,2250000
8731,0xB5e7771A64149EAfFD65Dc4d4077E55A45182B8c,0,3,2250000
8731,0xb61C91B96cf408EE20277E6eF3aad55A5FF6791E,0,3,2250000
8731,0xB9286D2D10D4692093da7C906373508b5eB94bC8,0,3,2250000
8731,0xbd46AD9575B9fFe19476f6ee5b67c753EA110a64,0,3,2250000
8731,0xBf6DBa6841eB69780680C3c1CA6f5604901A6B51,0,3,2250000
8731,0xc41822544869D3Bd666Ae173947F3CeF9E40f347,0,3,2250000
8731,0xC7e4876B30706D0220fcf105C90B9eB24BD6CcdD,0,3,2250000
8731,0xc82D3b8dBE57BDE6d8d3c4133e4ddfA7794283c4,0,3,2250000
8731,0xc98787a7CF60b91Ea407490952e06E9D94E576EC,0,3,2250000
8731,0xcCc216Ec668BbeE927606C9F02521A456170d27b,0,3,2250000
8731,0xCE2d135AB75bd5d8DeB1A2f2D3A9257af8c6FCD9,0,3,2250000
8731,0xD0FA698C4418DD7304Bd9FDD90aEA92eF4449D2A,0,3,2250000
8731,0xD2F23d9799ED60007eA94FA12654eF6690B4DA21,0,3,2250000
8731,0xd30A9e0958569aa118730f632fFa2569f4d43f29,0,3,2250000
8731,0xD34c9A56cf0b90e04aF35EDE8a25547630678899,0,3,2250000
8731,0xD4499887853B5DbB9D46BbC2cD44443Ff3C109bf,0,3,2250000
8731,0xd5A8cAEf483c060def14efCc566A0E7a2A658835,0,3,2250000
8731,0xD68eD1AE14AcbB9B2e582e41b60b0c5267EB5CBe,0,3,2250000
8731,0xD7150240EfBcd35D6f21c03884D4ac44CB574709,0,3,2250000
8731,0xd725c6e37Ae68463676066e328677666dae314F0,0,3,2250000
8731,0xD74Aa7B239365d991f29d5Fe2f04bcE6945f832C,0,3,2250000
8731,0xd857f6d260cC441a9457dfB921EeC51E2438cBEA,0,3,2250000
8731,0xda3443F8FF28326055dCeB5745dFecb508292720,0,3,2250000
8731,0xdA499277C676d3bbe8AD026b66d9C36CBb7287D8,0,3,2250000
8731,0xDd5a1363A314bA67Fe3f1273bA02F00FeD81DB61,0,3,2250000
8731,0xdDB45E5D196dB835cD15D84c211D772498bc0C50,0,3,2250000
8731,0xddB889CBA318749F89aDE964b272d75ceccA5D24,0,3,2250000
8731,0xE034Df7abCf4b2fEcCB58F521772bd979f858bd8,0,3,2250000
8731,0xE202f0B85361B070BaaBe926e63449B389FF77cd,0,3,2250000
8731,0xe453304Ec9927B92c257e1C24d059494239F49F1,0,3,2250000
8731,0xe5B166D32c3cc0a011A977dfA91AAcA7301F5397,0,3,2250000
8731,0xE5Eb894613Bf24BE93da5896eC02F43C90E09959,0,3,2250000
8731,0xE92058e1cce43A1CBb1Ab19F1922181Bc477af35,0,3,2250000
8731,0xEdbbbf78efCb0E1c1A4Ed627D6A6ae628695031A,0,3,2250000
8731,0xEe3A8fC33Ed3f4c33b3e68D495325898877237f7,0,3,2250000
8731,0xEFb2f52ca7a5352E070c926315748294a8882889,0,3,2250000
8731,0xf09C85e09a89ECbA922F3d9851Ff2EE03627FcFe,0,3,2250000
8731,0xf82992eeFDD307aa7447210f643BCe547314754e,0,3,2250000
8731,0xFE2f026e982B7781655557F93F95840aBC258f21,0,3,2250000
8731,0xFe48d68e8549c7892A23F266C3D9a918e4fe858C,0,3,2250000
8886,0x004923527aD14A2E400D621A4fe17e922535A748,0,2,1500000
8886,0x02a9D43CC72912A777D5E1f9A5e41d3d91F7020D,0,2,1500000
8886,0x030134240F200B2Ea1f80E7619d49E60C96c7086,0,2,1500000
8886,0x03a9Df9232ace2E19d94749F5B45A8e9D1D08105,0,2,1500000
8886,0x0457f700D9f41ABA8919d3b8e84B10f96fEc5dc4,0,2,1500000
8886,0x04584bE7c9Dab5415b011b21DbD6458498cEB75E,0,2,1500000
8886,0x05A9B4185184705b89fC75513e4AE4Ba1466e061,0,2,1500000
8886,0x06527342e388764fB6D6681Bc7184e440f976f7F,0,2,1500000
8886,0x066E6593E18A556B60C8A3c3758d34543ccEBf81,0,2,1500000
8886,0x0699683873De7ACC3b935f0A4aB67120b6e1935E,0,2,1500000
8886,0x06d91852DFF4E08D8e6b47b76b357fD50A6D7863,0,2,1500000
8886,0x06e7E96497844A36Ae288ED476CDeC8722E67Ef3,0,2,1500000
8886,0x0751142dcce498447a508e68cF5Fb656e3ed0060,0,2,1500000
8886,0x07C086AcA91D079441a877167c026009568BC1b8,0,2,1500000
8886,0x07f0520A0cFf529BEFC127C2c2FE1fD5fe4F2858,0,2,1500000
8886,0x0839D7416dA7C88107476CC5f4343a2f91aCcaBb,0,2,1500000
8886,0x084587b268DA79d041eCEc34903C3dAD689c3Ae8,0,2,1500000
8886,0x0875813ace5C30b8f042a159B9D2a54c2A31dA09,0,2,1500000
8886,0x08CB52aC2B736fe56A405C34e79F59e71da31A86,0,2,1500000
8886,0x093ad50aCd3490E8249bFC5f7eb81fBD8fDD7096,0,2,1500000
8886,0x09491f14D83D692bd8259E9fAa73fA7389B5b2f0,0,2,1500000
8886,0x0987fE871c895676F754a5F308BEd87771b7F757,0,2,1500000
8886,0x09982E0F1A1f6Db838FD944CcC9826a2BBADaD9F,0,2,1500000
8886,0x09b9e1fB2a362fA9603a2Aea6ed7241bC31a0E04,0,2,1500000
8886,0x09f871214D24eFC384BFD02E0e480d3bf4E59B77,0,2,1500000
8886,0x0a2d8E5e7620fEe7C8911BB7C43Ea1C3B030Eb53,0,2,1500000
8886,0x0Acf778c4A11379341D99B4ab2B9638f0A5094C0,0,2,1500000
8886,0x0b76Afbe3A9426b2fEA57D448731a9234B2Eb890,0,2,1500000
8886,0x0b77123f670A158e0399502e29ed734042608902,0,2,1500000
8886,0x0b7F592753243D24f3181e5d20d887b52e50264a,0,2,1500000
8886,0x0C2c254e442Ef0d42cB200b4dc70B7e09D155993,0,2,1500000
8886,0x0C2E10c1eCA23c90ea0410A264CF6E8411886685,0,2,1500000
8886,0x0c3a1b48BDe10d6B4EE4f04845bd2D30D7AdB52B,0,2,1500000
8886,0x0c3ED24BB514360E91FF4406c10238Ab64958Ce9,0,2,1500000
8886,0x0Ca3C4bED56D360f910e9f0ef12892Eb4F14d932,0,2,1500000
8886,0x0E089C305dc7a53DcDe44d6b2dfd973306d6DCb7,0,2,1500000
8886,0x0e3C40bf6fFE6BdF2e183b7A26c2f837982C4fad,0,2,1500000
8886,0x0e48DB618acC2E754483Cdc3f3BbECD2D9AEE964,0,2,1500000
8886,0x0efe2F0Ecb2C21CC92667c99bF772D5d3975a490,0,2,1500000
8886,0x0fABF023B032659195F9d8590aFfc257412bb5D6,0,2,1500000
8886,0x0fB52bDcb51ba673Ed86FE69429915bC150c3351,0,2,1500000
8886,0x0FbA2AC49D3d00952F9E451105FDB74891B1D7df,0,2,1500000
8886,0x10134431e6d0D199cD5c939f5097236AFA13D240,0,2,1500000
8886,0x111b1296E1a919e03Cafb9025347178744c408c5,0,2,1500000
8886,0x11a084dC24BC52022B71b47d17868d1f72072dFc,0,2,1500000
8886,0x123e827bC76AEEac705d36D32Ed7BCA02f8d7865,0,2,1500000
8886,0x13BD270e1E2952F8C9554381bCeC0222dfBc8681,0,2,1500000
8886,0x1497685D7dbC0F6Cb11625d07e8d7880ab590172,0,2,1500000
8886,0x1531642d414a1cb0a610d1A2072E6f18e68965ea,0,2,1500000
8886,0x155ABE8B4c064a564F8b3eDfa87b0Afc590251d5,0,2,1500000
8886,0x159f92CBD6bA8D11da29E50EC2a0CE45abeD33AD,0,2,1500000
8886,0x15b6625CBacF29331FBE41fDE9bDa4E11EbC1efE,0,2,1500000
